Invoice ID,Branch,CustomerID,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Longitude,Latitude,Year,Month,Day,Day_Name
274-05-5470,A,C1692,Yangon,Member,Female,Food and beverages,73.47,6,22.041,440.82,2019-04-30,18:30,Cash,293.88,4.761904762,146.94,7.455,96.1735,16.8409,2019,4,30,Tuesday
648-94-3045,C,C1411,Naypyitaw,Normal,Male,Health and beauty,58.95,12,35.37,707.4,2019-02-14,14:27,Ewallet,589.5,4.761904762,117.9,7.455,96.0785,19.7633,2019,2,14,Thursday
130-67-4723,A,C1662,Yangon,Member,Male,Food and beverages,48.5,8,19.4,388.0,2019-08-15,13:57,Ewallet,291.0,4.761904762,97.0,7.455,96.1735,16.8409,2019,8,15,Thursday
528-87-5606,B,C1236,Mandalay,Member,Female,Electronic accessories,39.48,1,1.974,39.48,2019-02-19,19:43,Cash,39.48,4.761904762,0.0,7.455,96.0891,21.9588,2019,2,19,Tuesday
320-85-2052,B,C1221,Mandalay,Normal,Female,Sports and travel,34.81,1,1.7405,34.81,2019-12-29,10:11,Credit card,34.81,4.761904762,0.0,7.455,96.0891,21.9588,2019,12,29,Sunday
370-96-0655,C,C1462,Naypyitaw,Normal,Female,Fashion accessories,49.32,7,17.262,345.24,2019-12-18,13:46,Ewallet,295.92,4.761904762,49.32,7.455,96.0785,19.7633,2019,12,18,Wednesday
105-10-6182,A,C1894,Yangon,Member,Male,Fashion accessories,21.48,3,3.222,64.44,2019-01-03,12:22,Ewallet,42.96,4.761904762,21.48,6.6,96.1735,16.8409,2019,1,3,Thursday
510-79-0415,B,C1284,Mandalay,Member,Female,Sports and travel,23.08,11,12.694,253.88,2019-08-04,19:20,Ewallet,138.48,4.761904762,115.4,5.88,96.0891,21.9588,2019,8,4,Sunday
241-96-5076,B,C1259,Mandalay,Member,Female,Home and lifestyle,49.1,4,9.82,196.4,2019-12-02,12:58,Credit card,98.2,4.761904762,98.2,7.68,96.0891,21.9588,2019,12,2,Monday
767-97-4650,B,C1284,Mandalay,Member,Female,Sports and travel,64.83,4,12.966,259.32,2019-06-06,11:59,Credit card,129.66,4.761904762,129.66,9.6,96.0891,21.9588,2019,6,6,Thursday
648-83-1321,A,C1781,Yangon,Member,Male,Sports and travel,63.56,14,44.492,889.84,2019-02-26,17:59,Cash,635.6,4.761904762,254.24,4.3,96.1735,16.8409,2019,2,26,Tuesday
173-57-2300,C,C1342,Naypyitaw,Member,Male,Sports and travel,72.88,3,10.932,218.64,2019-04-09,12:51,Cash,145.76,4.761904762,72.88,6.405,96.0785,19.7633,2019,4,9,Tuesday
305-03-2383,A,C1852,Yangon,Normal,Female,Sports and travel,67.1,3,10.065,201.3,2019-12-11,10:36,Cash,201.3,4.761904762,0.0,7.5,96.1735,16.8409,2019,12,11,Wednesday
394-55-6384,C,C1477,Naypyitaw,Member,Female,Sports and travel,70.19,15,52.6425,1052.85,2019-09-02,13:38,Cash,631.71,4.761904762,421.14,7.035,96.0785,19.7633,2019,9,2,Monday
266-20-6657,C,C1422,Naypyitaw,Member,Male,Sports and travel,55.04,11,30.272,605.44,2019-09-24,19:39,Ewallet,385.28,4.761904762,220.16,5.46,96.0785,19.7633,2019,9,24,Tuesday
689-05-1884,A,C1690,Yangon,Member,Male,Sports and travel,48.63,14,34.041,680.82,2019-12-18,12:44,Cash,486.3,4.761904762,194.52,8.8,96.1735,16.8409,2019,12,18,Wednesday
196-01-2849,C,C1446,Naypyitaw,Member,Female,Fashion accessories,73.38,11,40.359,807.18,2019-04-05,13:56,Cash,513.66,4.761904762,293.52,9.975,96.0785,19.7633,2019,4,5,Friday
372-62-5264,C,C1425,Naypyitaw,Normal,Female,Food and beverages,52.6,11,28.93,578.6,2019-05-20,14:42,Cash,473.4,4.761904762,105.2,7.98,96.0785,19.7633,2019,5,20,Monday
800-09-8606,A,C1775,Yangon,Member,Female,Home and lifestyle,87.37,7,30.5795,611.59,2019-06-30,19:45,Cash,436.85,4.761904762,174.74,6.6,96.1735,16.8409,2019,6,30,Sunday
182-52-7000,A,C1806,Yangon,Member,Female,Sports and travel,27.04,6,8.112,162.24,2019-11-21,20:26,Ewallet,108.16,4.761904762,54.08,6.9,96.1735,16.8409,2019,11,21,Thursday
826-58-8051,B,C1203,Mandalay,Normal,Male,Home and lifestyle,62.19,6,18.657,373.14,2019-11-14,19:46,Ewallet,248.76,4.761904762,124.38,5.16,96.0891,21.9588,2019,11,14,Thursday
868-06-0466,A,C1875,Yangon,Member,Male,Electronic accessories,69.58,13,45.227,904.54,2019-10-15,19:38,Credit card,626.22,4.761904762,278.32,7.8,96.1735,16.8409,2019,10,15,Tuesday
751-41-9720,C,C1373,Naypyitaw,Normal,Male,Home and lifestyle,97.5,12,58.5,1170.0,2019-05-28,16:18,Ewallet,975.0,4.761904762,195.0,8.4,96.0785,19.7633,2019,5,28,Tuesday
626-43-7888,C,C1424,Naypyitaw,Normal,Female,Fashion accessories,60.41,10,30.205,604.1,2019-08-31,12:23,Ewallet,483.28,4.761904762,120.82,10.0,96.0785,19.7633,2019,8,31,Saturday
176-64-7711,B,C1252,Mandalay,Normal,Male,Food and beverages,32.32,4,6.464,129.28,2019-02-12,19:11,Credit card,96.96,4.761904762,32.32,5.16,96.0891,21.9588,2019,2,12,Tuesday
191-29-0321,B,C1223,Mandalay,Member,Female,Fashion accessories,19.77,20,19.77,395.4,2019-09-01,18:57,Credit card,197.7,4.761904762,197.7,6.0,96.0891,21.9588,2019,9,1,Sunday
186-79-9562,B,C1280,Mandalay,Normal,Male,Health and beauty,71.77,10,35.885,717.7,2019-01-22,14:06,Cash,502.39,4.761904762,215.31,10.0,96.0891,21.9588,2019,1,22,Tuesday
834-45-5519,B,C1263,Mandalay,Normal,Female,Electronic accessories,43.0,6,12.9,258.0,2019-09-19,20:48,Ewallet,172.0,4.761904762,86.0,9.12,96.0891,21.9588,2019,9,19,Thursday
162-65-8559,C,C1441,Naypyitaw,Member,Male,Fashion accessories,68.98,1,3.449,68.98,2019-03-05,20:13,Cash,68.98,4.761904762,0.0,5.04,96.0785,19.7633,2019,3,5,Tuesday
760-27-5490,C,C1349,Naypyitaw,Normal,Male,Fashion accessories,15.62,10,7.81,156.2,2019-07-21,20:37,Ewallet,124.96,4.761904762,31.24,9.555,96.0785,19.7633,2019,7,21,Sunday
445-30-9252,A,C1733,Yangon,Normal,Male,Fashion accessories,25.7,3,3.855,77.1,2019-11-19,17:59,Ewallet,77.1,4.761904762,0.0,6.1,96.1735,16.8409,2019,11,19,Tuesday
786-94-2700,A,C1891,Yangon,Member,Male,Fashion accessories,80.62,8,32.248,644.96,2019-10-15,20:18,Cash,483.72,4.761904762,161.24,9.1,96.1735,16.8409,2019,10,15,Tuesday
728-88-7867,C,C1323,Naypyitaw,Member,Female,Fashion accessories,75.53,7,26.4355,528.71,2019-12-23,15:52,Ewallet,302.12,4.761904762,226.59,8.715,96.0785,19.7633,2019,12,23,Monday
183-21-3799,C,C1403,Naypyitaw,Normal,Female,Fashion accessories,77.63,11,42.6965,853.93,2019-03-13,15:14,Ewallet,698.67,4.761904762,155.26,7.56,96.0785,19.7633,2019,3,13,Wednesday
268-20-3585,C,C1454,Naypyitaw,Normal,Female,Fashion accessories,13.85,11,7.6175,152.35,2019-06-29,12:50,Ewallet,124.65,4.761904762,27.7,6.3,96.0785,19.7633,2019,6,29,Saturday
258-92-7466,A,C1821,Yangon,Normal,Female,Fashion accessories,35.68,5,8.92,178.4,2019-03-05,18:33,Credit card,178.4,4.761904762,0.0,6.6,96.1735,16.8409,2019,3,5,Tuesday
857-16-3520,A,C1838,Yangon,Member,Female,Fashion accessories,71.46,10,35.73,714.6,2019-07-18,16:06,Ewallet,500.22,4.761904762,214.38,4.5,96.1735,16.8409,2019,7,18,Thursday
482-17-1179,A,C1878,Yangon,Member,Male,Electronic accessories,11.94,4,2.388,47.76,2019-05-12,12:47,Credit card,35.82,4.761904762,11.94,8.1,96.1735,16.8409,2019,5,12,Sunday
788-21-5741,A,C1896,Yangon,Normal,Male,Sports and travel,45.38,3,6.807,136.14,2019-01-01,13:34,Credit card,136.14,4.761904762,0.0,7.2,96.1735,16.8409,2019,1,1,Tuesday
821-14-9046,B,C1236,Mandalay,Member,Female,Sports and travel,17.48,11,9.614,192.28,2019-12-21,15:04,Credit card,104.88,4.761904762,87.4,7.32,96.0891,21.9588,2019,12,21,Saturday
418-05-0656,B,C1213,Mandalay,Normal,Female,Sports and travel,25.56,10,12.78,255.6,2019-06-04,20:42,Cash,178.92,4.761904762,76.68,8.52,96.0891,21.9588,2019,6,4,Tuesday
776-68-1096,B,C1212,Mandalay,Normal,Male,Home and lifestyle,44.12,4,8.824,176.48,2019-06-02,13:45,Credit card,132.36,4.761904762,44.12,9.48,96.0891,21.9588,2019,6,2,Sunday
592-46-1692,C,C1375,Naypyitaw,Member,Female,Food and beverages,36.77,11,20.2235,404.47,2019-01-13,20:10,Cash,257.39,4.761904762,147.08,7.77,96.0785,19.7633,2019,1,13,Sunday
434-35-9162,B,C1204,Mandalay,Member,Male,Food and beverages,23.34,8,9.336,186.72,2019-01-13,18:53,Ewallet,93.36,4.761904762,93.36,8.88,96.0891,21.9588,2019,1,13,Sunday
149-14-0304,C,C1457,Naypyitaw,Member,Female,Health and beauty,28.5,14,19.95,399.0,2019-11-19,14:24,Cash,228.0,4.761904762,171.0,7.455,96.0785,19.7633,2019,11,19,Tuesday
442-44-6497,C,C1476,Naypyitaw,Member,Male,Home and lifestyle,55.57,6,16.671,333.42,2019-04-13,11:42,Credit card,166.71,4.761904762,166.71,7.455,96.0785,19.7633,2019,4,13,Saturday
174-64-0215,B,C1247,Mandalay,Normal,Male,Sports and travel,69.74,14,48.818,976.36,2019-01-31,17:49,Credit card,697.4,4.761904762,278.96,7.455,96.0891,21.9588,2019,1,31,Thursday
210-74-9613,C,C1494,Naypyitaw,Normal,Male,Fashion accessories,97.26,5,24.315,486.3,2019-12-18,15:33,Ewallet,389.04,4.761904762,97.26,7.455,96.0785,19.7633,2019,12,18,Wednesday
299-29-0180,B,C1245,Mandalay,Member,Female,Home and lifestyle,52.18,14,36.526,730.52,2019-08-20,10:54,Cash,365.26,4.761904762,365.26,7.455,96.0891,21.9588,2019,8,20,Tuesday
247-11-2470,A,C1815,Yangon,Member,Female,Fashion accessories,22.32,6,6.696,133.92,2019-02-02,16:23,Credit card,89.28,4.761904762,44.64,7.455,96.1735,16.8409,2019,2,2,Saturday
635-28-5728,A,C1689,Yangon,Normal,Male,Health and beauty,56.0,3,8.4,168.0,2019-07-24,19:33,Ewallet,168.0,4.761904762,0.0,4.8,96.1735,16.8409,2019,7,24,Wednesday
756-49-0168,A,C1790,Yangon,Member,Male,Fashion accessories,19.7,1,0.985,19.7,2019-12-21,11:39,Ewallet,19.7,4.761904762,0.0,9.5,96.1735,16.8409,2019,12,21,Saturday
438-23-1242,B,C1240,Mandalay,Normal,Male,Electronic accessories,75.88,10,37.94,758.8,2019-02-11,10:38,Ewallet,531.16,4.761904762,227.64,10.0,96.0891,21.9588,2019,2,11,Monday
238-45-6950,B,C1266,Mandalay,Member,Male,Food and beverages,53.72,1,2.686,53.72,2019-05-25,20:03,Ewallet,53.72,4.761904762,0.0,7.68,96.0891,21.9588,2019,5,25,Saturday
386-27-7606,C,C1337,Naypyitaw,Member,Female,Home and lifestyle,81.2,11,44.66,893.2,2019-03-31,15:59,Credit card,568.4,4.761904762,324.8,8.505,96.0785,19.7633,2019,3,31,Sunday
137-63-5492,C,C1496,Naypyitaw,Normal,Male,Electronic accessories,58.76,12,35.256,705.12,2019-02-27,14:26,Ewallet,587.6,4.761904762,117.52,9.45,96.0785,19.7633,2019,2,27,Wednesday
805-86-0265,A,C1665,Yangon,Normal,Male,Home and lifestyle,93.96,9,42.282,845.64,2019-07-11,11:32,Cash,845.64,4.761904762,0.0,9.8,96.1735,16.8409,2019,7,11,Thursday
733-29-1227,C,C1383,Naypyitaw,Normal,Male,Home and lifestyle,55.61,8,22.244,444.88,2019-11-08,12:41,Cash,389.27,4.761904762,55.61,8.925,96.0785,19.7633,2019,11,8,Friday
451-73-2711,C,C1373,Naypyitaw,Normal,Male,Food and beverages,84.83,1,4.2415,84.83,2019-12-19,15:20,Ewallet,84.83,4.761904762,0.0,9.24,96.0785,19.7633,2019,12,19,Thursday
373-14-0504,A,C1638,Yangon,Member,Female,Sports and travel,71.63,3,10.7445,214.89,2019-03-17,14:33,Ewallet,143.26,4.761904762,71.63,8.8,96.1735,16.8409,2019,3,17,Sunday
546-80-2899,A,C1737,Yangon,Member,Male,Home and lifestyle,37.69,3,5.6535,113.07,2019-07-23,15:29,Ewallet,75.38,4.761904762,37.69,9.5,96.1735,16.8409,2019,7,23,Tuesday
345-68-9016,C,C1423,Naypyitaw,Member,Female,Fashion accessories,31.67,14,22.169,443.38,2019-06-02,16:19,Credit card,253.36,4.761904762,190.02,5.88,96.0785,19.7633,2019,6,2,Sunday
390-17-5806,C,C1410,Naypyitaw,Member,Female,Fashion accessories,38.42,1,1.921,38.42,2019-05-25,16:33,Cash,38.42,4.761904762,0.0,9.03,96.0785,19.7633,2019,5,25,Saturday
664-14-2882,C,C1338,Naypyitaw,Member,Female,Fashion accessories,10.53,8,4.212,84.24,2019-08-31,14:43,Credit card,52.65,4.761904762,31.59,6.09,96.0785,19.7633,2019,8,31,Saturday
487-79-6868,B,C1212,Mandalay,Member,Female,Fashion accessories,12.29,18,11.061,221.22,2019-06-30,19:28,Credit card,110.61,4.761904762,110.61,9.6,96.0891,21.9588,2019,6,30,Sunday
314-23-4520,C,C1444,Naypyitaw,Member,Male,Fashion accessories,81.23,11,44.6765,893.53,2019-08-29,20:44,Cash,568.61,4.761904762,324.92,9.45,96.0785,19.7633,2019,8,29,Thursday
210-30-7976,B,C1238,Mandalay,Member,Female,Fashion accessories,22.32,8,8.928,178.56,2019-04-17,11:16,Ewallet,89.28,4.761904762,89.28,4.92,96.0891,21.9588,2019,4,17,Wednesday
585-86-8361,A,C1632,Yangon,Normal,Female,Food and beverages,27.28,5,6.82,136.4,2019-11-03,10:31,Credit card,136.4,4.761904762,0.0,8.6,96.1735,16.8409,2019,11,3,Sunday
807-14-7833,A,C1736,Yangon,Member,Female,Electronic accessories,17.42,14,12.194,243.88,2019-11-17,12:30,Ewallet,174.2,4.761904762,69.68,7.0,96.1735,16.8409,2019,11,17,Sunday
775-72-1988,B,C1291,Mandalay,Normal,Male,Home and lifestyle,73.28,7,25.648,512.96,2019-04-07,15:05,Ewallet,366.4,4.761904762,146.56,10.0,96.0891,21.9588,2019,4,7,Sunday
288-38-3758,C,C1465,Naypyitaw,Member,Female,Sports and travel,84.87,6,25.461,509.22,2019-02-25,18:30,Ewallet,254.61,4.761904762,254.61,7.77,96.0785,19.7633,2019,2,25,Monday
652-43-6591,A,C1899,Yangon,Normal,Female,Sports and travel,97.29,8,38.916,778.32,2019-02-16,13:18,Credit card,778.32,4.761904762,0.0,6.2,96.1735,16.8409,2019,2,16,Saturday
785-96-0615,B,C1249,Mandalay,Member,Female,Sports and travel,35.74,15,26.805,536.1,2019-09-11,15:28,Ewallet,285.92,4.761904762,250.18,5.88,96.0891,21.9588,2019,9,11,Wednesday
406-46-7107,A,C1849,Yangon,Normal,Female,Sports and travel,96.52,6,28.956,579.12,2019-04-30,11:52,Cash,579.12,4.761904762,0.0,4.5,96.1735,16.8409,2019,4,30,Tuesday
250-17-5703,A,C1827,Yangon,Member,Male,Sports and travel,18.85,14,13.195,263.9,2019-07-05,18:24,Ewallet,188.5,4.761904762,75.4,5.6,96.1735,16.8409,2019,7,5,Friday
156-95-3964,A,C1669,Yangon,Normal,Female,Sports and travel,55.39,4,11.078,221.56,2019-03-06,15:19,Ewallet,221.56,4.761904762,0.0,8.0,96.1735,16.8409,2019,3,6,Wednesday
525-09-8450,A,C1294,Mandalay,Normal,Male,Sports and travel,72.13,14,50.491,1009.82,2019-03-21,15:12,Credit card,721.3,4.761904762,288.52,5.04,96.0891,21.9588,2019,3,21,Thursday
410-67-1709,A,C1655,Yangon,Member,Female,Sports and travel,63.88,11,35.134,702.68,2019-09-12,17:48,Ewallet,511.04,4.761904762,191.64,9.9,96.1735,16.8409,2019,9,12,Thursday
587-73-4862,A,C1742,Yangon,Member,Female,Sports and travel,10.69,7,3.7415,74.83,2019-05-16,11:07,Ewallet,53.45,4.761904762,21.38,7.6,96.1735,16.8409,2019,5,16,Thursday
787-87-2010,A,C1762,Yangon,Member,Male,Health and beauty,55.5,6,16.65,333.0,2019-04-18,15:48,Credit card,222.0,4.761904762,111.0,6.6,96.1735,16.8409,2019,4,18,Thursday
593-14-4239,A,C1283,Mandalay,Normal,Female,Home and lifestyle,95.46,11,52.503,1050.06,2019-12-14,19:40,Ewallet,763.68,4.761904762,286.38,5.64,96.0891,21.9588,2019,12,14,Saturday
801-88-0346,A,C1326,Naypyitaw,Normal,Female,Fashion accessories,76.06,4,15.212,304.24,2019-12-26,20:30,Credit card,228.18,4.761904762,76.06,10.0,96.0785,19.7633,2019,12,26,Thursday
388-76-2555,A,C1233,Mandalay,Normal,Male,Sports and travel,13.69,8,5.476,109.52,2019-08-20,13:59,Cash,82.14,4.761904762,27.38,7.56,96.0891,21.9588,2019,8,20,Tuesday
711-31-1234,A,C1275,Mandalay,Normal,Female,Electronic accessories,95.64,6,28.692,573.84,2019-04-20,18:51,Cash,382.56,4.761904762,191.28,9.48,96.0891,21.9588,2019,4,20,Saturday
886-54-6089,A,C1843,Yangon,Normal,Female,Home and lifestyle,11.43,6,3.429,68.58,2019-06-06,17:24,Cash,68.58,4.761904762,0.0,7.455,96.1735,16.8409,2019,6,6,Thursday
707-32-7409,B,C1237,Mandalay,Member,Female,Sports and travel,95.54,8,38.216,764.32,2019-07-13,11:58,Ewallet,382.16,4.761904762,382.16,7.455,96.0891,21.9588,2019,7,13,Saturday
759-98-4285,C,C1447,Naypyitaw,Member,Female,Health and beauty,85.87,11,47.2285,944.57,2019-06-09,19:01,Credit card,601.09,4.761904762,343.48,7.455,96.0785,19.7633,2019,6,9,Sunday
201-63-8275,C,C1339,Naypyitaw,Member,Female,Sports and travel,67.99,11,37.3945,747.89,2019-03-08,16:50,Ewallet,475.93,4.761904762,271.96,7.455,96.0785,19.7633,2019,3,8,Friday
471-06-8611,C,C1344,Naypyitaw,Normal,Female,Food and beverages,52.42,1,2.621,52.42,2019-03-02,10:22,Credit card,52.42,4.761904762,0.0,7.455,96.0785,19.7633,2019,3,2,Saturday
200-16-5952,C,C1332,Naypyitaw,Member,Male,Food and beverages,65.65,3,9.8475,196.95,2019-07-31,16:46,Cash,131.3,4.761904762,65.65,7.455,96.0785,19.7633,2019,7,31,Wednesday
120-54-2248,B,C1270,Mandalay,Normal,Female,Food and beverages,28.86,7,10.101,202.02,2019-09-28,18:08,Credit card,144.3,4.761904762,57.72,7.455,96.0891,21.9588,2019,9,28,Saturday
102-77-2261,C,C1386,Naypyitaw,Member,Male,Health and beauty,65.31,11,35.9205,718.41,2019-08-15,18:02,Credit card,457.17,4.761904762,261.24,4.41,96.0785,19.7633,2019,8,15,Thursday
875-31-8302,B,C1278,Mandalay,Normal,Male,Sports and travel,93.38,1,4.669,93.38,2019-01-23,13:07,Cash,93.38,4.761904762,0.0,10.0,96.0891,21.9588,2019,1,23,Wednesday
102-06-2002,C,C1432,Naypyitaw,Member,Male,Sports and travel,25.25,8,10.1,202.0,2019-06-23,17:52,Cash,126.25,4.761904762,75.75,6.405,96.0785,19.7633,2019,6,23,Sunday
629-42-4133,C,C1400,Naypyitaw,Normal,Male,Health and beauty,21.8,10,10.9,218.0,2019-09-18,19:24,Cash,174.4,4.761904762,43.6,8.715,96.0785,19.7633,2019,9,18,Wednesday
534-53-3526,A,C1744,Yangon,Normal,Female,Sports and travel,94.76,4,18.952,379.04,2019-11-25,16:06,Ewallet,379.04,4.761904762,0.0,7.8,96.1735,16.8409,2019,11,25,Monday
307-04-2070,A,C1697,Yangon,Member,Female,Fashion accessories,30.62,1,1.531,30.62,2019-05-30,14:14,Credit card,30.62,4.761904762,0.0,4.1,96.1735,16.8409,2019,5,30,Thursday
468-99-7231,C,C1334,Naypyitaw,Normal,Female,Home and lifestyle,44.01,10,22.005,440.1,2019-11-02,17:36,Cash,352.08,4.761904762,88.02,9.24,96.0785,19.7633,2019,11,2,Saturday
516-77-6464,C,C1316,Naypyitaw,Member,Female,Health and beauty,10.16,8,4.064,81.28,2019-02-19,13:08,Ewallet,50.8,4.761904762,30.48,4.305,96.0785,19.7633,2019,2,19,Tuesday
404-91-5964,A,C1629,Yangon,Normal,Male,Electronic accessories,74.58,7,26.103,522.06,2019-09-29,16:09,Credit card,522.06,4.761904762,0.0,9.0,96.1735,16.8409,2019,9,29,Sunday
886-77-9084,C,C1391,Naypyitaw,Normal,Male,Electronic accessories,71.89,10,35.945,718.9,2019-03-14,11:33,Ewallet,575.12,4.761904762,143.78,5.775,96.0785,19.7633,2019,3,14,Thursday
790-38-4466,C,C1376,Naypyitaw,Normal,Female,Health and beauty,10.99,6,3.297,65.94,2019-12-13,10:18,Credit card,54.95,4.761904762,10.99,9.765,96.0785,19.7633,2019,12,13,Friday
704-10-4056,C,C1429,Naypyitaw,Member,Male,Health and beauty,60.47,6,18.141,362.82,2019-05-08,10:55,Credit card,181.41,4.761904762,181.41,5.88,96.0785,19.7633,2019,5,8,Wednesday
497-37-6538,A,C1726,Yangon,Normal,Male,Sports and travel,58.91,7,20.6185,412.37,2019-05-18,15:15,Ewallet,412.37,4.761904762,0.0,9.7,96.1735,16.8409,2019,5,18,Saturday
651-96-5970,A,C1886,Yangon,Normal,Male,Fashion accessories,46.41,1,2.3205,46.41,2019-10-18,20:06,Credit card,46.41,4.761904762,0.0,4.0,96.1735,16.8409,2019,10,18,Friday
400-80-4065,C,C1344,Naypyitaw,Member,Male,Sports and travel,68.55,7,23.9925,479.85,2019-02-03,20:21,Credit card,274.2,4.761904762,205.65,9.66,96.0785,19.7633,2019,2,3,Sunday
263-12-5321,A,C1869,Yangon,Member,Male,Sports and travel,92.6,10,46.3,926.0,2019-11-12,12:52,Credit card,648.2,4.761904762,277.8,9.3,96.1735,16.8409,2019,11,12,Tuesday
702-72-0487,A,C1787,Yangon,Normal,Female,Sports and travel,46.61,2,4.661,93.22,2019-07-24,12:28,Credit card,93.22,4.761904762,0.0,6.6,96.1735,16.8409,2019,7,24,Wednesday
605-83-1050,B,C1209,Mandalay,Normal,Male,Sports and travel,27.18,3,4.077,81.54,2019-05-13,16:26,Ewallet,54.36,4.761904762,27.18,5.16,96.0891,21.9588,2019,5,13,Monday
443-60-9639,C,C1356,Naypyitaw,Member,Female,Sports and travel,60.87,1,3.0435,60.87,2019-06-10,13:24,Cash,60.87,4.761904762,0.0,5.775,96.0785,19.7633,2019,6,10,Monday
864-24-7918,A,C1812,Yangon,Normal,Female,Sports and travel,24.49,10,12.245,244.9,2019-08-23,15:15,Cash,244.9,4.761904762,0.0,8.1,96.1735,16.8409,2019,8,23,Friday
359-94-5395,B,C1200,Mandalay,Normal,Male,Sports and travel,92.78,1,4.639,92.78,2019-11-02,10:50,Credit card,92.78,4.761904762,0.0,10.0,96.0891,21.9588,2019,11,2,Saturday
401-09-4232,C,C1406,Naypyitaw,Normal,Male,Home and lifestyle,86.69,6,26.007,520.14,2019-08-12,18:38,Ewallet,433.45,4.761904762,86.69,9.87,96.0785,19.7633,2019,8,12,Monday
751-15-6198,B,C1248,Mandalay,Normal,Male,Sports and travel,23.01,8,9.204,184.08,2019-07-14,16:45,Ewallet,138.06,4.761904762,46.02,9.48,96.0891,21.9588,2019,7,14,Sunday
324-41-6833,C,C1311,Naypyitaw,Normal,Female,Electronic accessories,30.2,10,15.1,302.0,2019-06-11,19:30,Ewallet,241.6,4.761904762,60.4,5.355,96.0785,19.7633,2019,6,11,Tuesday
474-33-8305,C,C1360,Naypyitaw,Normal,Male,Fashion accessories,67.39,8,26.956,539.12,2019-04-05,13:23,Ewallet,471.73,4.761904762,67.39,7.245,96.0785,19.7633,2019,4,5,Friday
759-29-9521,A,C1835,Yangon,Member,Female,Fashion accessories,48.96,13,31.824,636.48,2019-02-09,11:27,Cash,440.64,4.761904762,195.84,8.0,96.1735,16.8409,2019,2,9,Saturday
220-68-6701,A,C1719,Yangon,Normal,Female,Fashion accessories,77.47,4,15.494,309.88,2019-07-30,16:36,Cash,309.88,4.761904762,0.0,4.2,96.1735,16.8409,2019,7,30,Tuesday
618-34-8551,A,C1671,Yangon,Normal,Female,Fashion accessories,93.18,2,9.318,186.36,2019-10-07,18:41,Credit card,186.36,4.761904762,0.0,8.5,96.1735,16.8409,2019,10,7,Monday
257-60-7754,A,C1627,Yangon,Normal,Female,Fashion accessories,50.23,4,10.046,200.92,2019-01-11,17:12,Cash,200.92,4.761904762,0.0,9.0,96.1735,16.8409,2019,1,11,Friday
559-61-5987,B,C1261,Mandalay,Normal,Female,Fashion accessories,17.75,1,0.8875,17.75,2019-11-05,10:38,Cash,17.75,4.761904762,0.0,10.0,96.0891,21.9588,2019,11,5,Tuesday
189-55-2313,C,C1462,Naypyitaw,Normal,Female,Fashion accessories,62.18,12,37.308,746.16,2019-08-04,10:33,Ewallet,621.8,4.761904762,124.36,6.3,96.0785,19.7633,2019,8,4,Sunday
565-91-4567,B,C1278,Mandalay,Normal,Male,Fashion accessories,10.75,11,5.9125,118.25,2019-09-23,14:38,Ewallet,86.0,4.761904762,32.25,7.44,96.0891,21.9588,2019,9,23,Monday
380-60-5336,A,C1883,Yangon,Normal,Female,Fashion accessories,40.26,10,20.13,402.6,2019-06-10,18:06,Credit card,402.6,4.761904762,0.0,5.0,96.1735,16.8409,2019,6,10,Monday
815-04-6282,C,C1478,Naypyitaw,Member,Female,Fashion accessories,64.97,8,25.988,519.76,2019-10-13,12:52,Credit card,324.85,4.761904762,194.91,6.825,96.0785,19.7633,2019,10,13,Sunday
674-56-6360,A,C1624,Yangon,Normal,Male,Fashion accessories,95.15,1,4.7575,95.15,2019-02-13,14:00,Cash,95.15,4.761904762,0.0,6.0,96.1735,16.8409,2019,2,13,Wednesday
778-34-2523,A,C1713,Yangon,Member,Female,Fashion accessories,48.62,11,26.741,534.82,2019-05-18,10:57,Cash,388.96,4.761904762,145.86,5.0,96.1735,16.8409,2019,5,18,Saturday
499-27-7781,B,C1214,Mandalay,Normal,Female,Food and beverages,53.21,11,29.2655,585.31,2019-12-23,16:45,Ewallet,425.68,4.761904762,159.63,6.0,96.0891,21.9588,2019,12,23,Monday
477-59-2456,C,C1451,Naypyitaw,Normal,Female,Fashion accessories,45.44,8,18.176,363.52,2019-10-26,11:15,Cash,318.08,4.761904762,45.44,9.66,96.0785,19.7633,2019,10,26,Saturday
832-51-6761,A,C1621,Yangon,Normal,Male,Food and beverages,33.88,8,13.552,271.04,2019-12-01,20:29,Ewallet,271.04,4.761904762,0.0,9.6,96.1735,16.8409,2019,12,1,Sunday
869-11-3082,A,C1225,Mandalay,Member,Male,Health and beauty,96.16,8,38.464,769.28,2019-07-17,20:03,Credit card,384.64,4.761904762,384.64,10.0,96.0891,21.9588,2019,7,17,Wednesday
190-59-3964,A,C1202,Mandalay,Member,Male,Food and beverages,47.16,10,23.58,471.6,2019-06-10,14:35,Credit card,235.8,4.761904762,235.8,7.455,96.0891,21.9588,2019,6,10,Monday
366-43-6862,A,C1293,Mandalay,Normal,Male,Electronic accessories,52.89,6,15.867,317.34,2019-02-28,16:32,Ewallet,211.56,4.761904762,105.78,7.455,96.0891,21.9588,2019,2,28,Thursday
